gameID,TeamID,Score,NumOT,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,mens_data,tourney_game,Seed,Loc_A,Loc_H,Loc_N,IsWin,opp_TeamID,opp_Score,opp_NumOT,opp_FGM,opp_FGA,opp_FGM3,opp_FGA3,opp_FTM,opp_FTA,opp_OR,opp_DR,opp_Ast,opp_TO,opp_Stl,opp_Blk,opp_PF,opp_Seed
2281,1263,62,0,26,59,5,19,5,6,6,22,16,13,4,2,19,True,False,20,True,False,False,False,1263,62,0,26,59,5,19,5,6,6,22,16,13,4,2,19,20
2282,1331,60,0,23,56,6,17,8,10,2,23,12,14,4,4,14,True,False,20,True,False,False,False,1331,60,0,23,56,6,17,8,10,2,23,12,14,4,4,14,20
2283,1354,62,0,23,74,5,23,11,15,11,25,9,18,9,3,21,True,False,8,True,False,False,False,1354,62,0,23,74,5,23,11,15,11,25,9,18,9,3,21,8
2284,1138,63,0,24,53,6,20,9,17,8,21,15,16,10,7,19,True,False,20,False,True,False,False,1138,63,0,24,53,6,20,9,17,8,21,15,16,10,7,19,20
2285,1149,60,0,21,63,10,25,8,9,5,18,12,10,1,2,13,True,False,1,True,False,False,False,1149,60,0,21,63,10,25,8,9,5,18,12,10,1,2,13,1
2286,1238,63,0,24,58,9,19,6,7,5,25,13,14,6,3,14,True,False,9,True,False,False,False,1238,63,0,24,58,9,19,6,7,5,25,13,14,6,3,14,9
2287,1351,63,0,22,59,2,16,17,19,11,19,10,21,8,2,22,True,False,20,True,False,False,False,1351,63,0,22,59,2,16,17,19,11,19,10,21,8,2,22,20
2288,1184,53,0,22,59,4,19,5,8,6,16,8,12,7,7,16,True,False,1,True,False,False,False,1184,53,0,22,59,4,19,5,8,6,16,8,12,7,7,16,1
2289,1211,74,0,25,59,5,19,19,25,10,20,14,13,7,2,13,True,False,5,False,True,False,False,1211,74,0,25,59,5,19,19,25,10,20,14,13,7,2,13,5
2290,1475,91,1,30,67,5,20,26,33,8,28,13,18,7,3,26,True,False,20,True,False,False,False,1475,91,1,30,67,5,20,26,33,8,28,13,18,7,3,26,20
2291,1309,51,0,16,57,3,12,16,29,9,21,5,20,9,3,22,True,False,20,True,False,False,False,1309,51,0,16,57,3,12,16,29,9,21,5,20,9,3,22,20
2292,1295,66,0,27,67,9,30,3,3,5,24,13,7,6,1,16,True,False,20,False,True,False,False,1295,66,0,27,67,9,30,3,3,5,24,13,7,6,1,16,20
2293,1106,70,0,26,68,10,24,8,12,15,20,14,7,6,2,21,True,False,20,True,False,False,False,1106,70,0,26,68,10,24,8,12,15,20,14,7,6,2,21,20
2294,1259,56,0,21,62,7,28,7,15,14,21,9,17,2,2,14,True,False,20,True,False,False,False,1259,56,0,21,62,7,28,7,15,14,21,9,17,2,2,14,20
2295,1245,46,0,17,56,3,15,9,10,4,15,6,11,10,0,12,True,False,5,True,False,False,False,1245,46,0,17,56,3,15,9,10,4,15,6,11,10,0,12,5
2296,1150,75,0,29,61,6,20,11,14,9,21,13,9,7,1,11,True,False,16,True,False,False,False,1150,75,0,29,61,6,20,11,14,9,21,13,9,7,1,11,16
2297,1135,65,0,23,62,8,26,11,14,8,27,15,8,4,3,12,True,False,20,True,False,False,False,1135,65,0,23,62,8,26,11,14,8,27,15,8,4,3,12,20
2298,1422,37,0,14,47,3,19,6,17,6,23,6,14,4,4,18,True,False,7,True,False,False,False,1422,37,0,14,47,3,19,6,17,6,23,6,14,4,4,18,7
2299,1421,85,0,28,60,6,18,23,28,11,20,15,9,3,7,22,True,False,12,True,False,False,False,1421,85,0,28,60,6,18,23,28,11,20,15,9,3,7,22,12
2300,1126,54,0,18,59,4,16,14,15,9,16,6,24,14,3,22,True,False,20,True,False,False,False,1126,54,0,18,59,4,16,14,15,9,16,6,24,14,3,22,20
2301,1450,58,0,21,67,4,20,12,21,23,26,14,12,1,3,16,True,False,20,True,False,False,False,1450,58,0,21,67,4,20,12,21,23,26,14,12,1,3,16,20
2302,1460,77,0,30,61,7,19,10,16,10,19,14,9,6,2,15,True,False,20,True,False,False,False,1460,77,0,30,61,7,19,10,16,10,19,14,9,6,2,15,20
2303,1352,75,0,26,66,8,25,15,17,14,21,12,15,7,2,22,True,False,20,True,False,False,False,1352,75,0,26,66,8,25,15,17,14,21,12,15,7,2,22,20
2304,1258,66,0,26,63,4,23,10,14,14,13,11,6,4,2,15,True,False,20,False,True,False,False,1258,66,0,26,63,4,23,10,14,14,13,11,6,4,2,15,20
2305,1315,45,0,15,49,7,28,8,13,3,17,7,10,9,3,8,True,False,20,False,True,False,False,1315,45,0,15,49,7,28,8,13,3,17,7,10,9,3,8,20
2307,1419,55,0,23,62,4,11,5,13,10,24,13,11,6,1,16,True,False,20,True,False,False,False,1419,55,0,23,62,4,11,5,13,10,24,13,11,6,1,16,20
2308,1423,90,0,28,66,10,28,24,34,14,20,13,8,3,2,29,True,False,20,True,False,False,False,1423,90,0,28,66,10,28,24,34,14,20,13,8,3,2,29,20
2309,1151,66,0,22,61,11,33,11,16,5,15,16,9,5,3,18,True,False,4,True,False,False,False,1151,66,0,22,61,11,33,11,16,5,15,16,9,5,3,18,4
2310,1467,63,0,20,51,9,23,14,18,2,19,10,11,11,2,18,True,False,20,True,False,False,False,1467,63,0,20,51,9,23,14,18,2,19,10,11,11,2,18,20
2311,1461,68,0,25,63,7,20,11,15,5,20,12,11,6,1,9,True,False,6,True,False,False,False,1461,68,0,25,63,7,20,11,15,5,20,12,11,6,1,9,6
2312,1159,64,0,25,70,9,33,5,16,23,22,12,15,7,6,14,True,False,20,True,False,False,False,1159,64,0,25,70,9,33,5,16,23,22,12,15,7,6,14,20
2313,1218,61,1,22,53,5,23,12,21,10,24,10,14,4,5,17,True,False,20,False,True,False,False,1218,61,1,22,53,5,23,12,21,10,24,10,14,4,5,17,20
2314,1253,68,0,24,66,2,22,18,25,6,21,10,15,13,2,20,True,False,20,False,True,False,False,1253,68,0,24,66,2,22,18,25,6,21,10,15,13,2,20,20
2316,1255,69,0,27,61,6,15,9,12,11,23,15,7,3,1,16,True,False,7,True,False,False,False,1255,69,0,27,61,6,15,9,12,11,23,15,7,3,1,16,7
2317,1291,73,0,28,62,10,26,7,13,9,24,9,9,4,2,16,True,False,20,True,False,False,False,1291,73,0,28,62,10,26,7,13,9,24,9,9,4,2,16,20
2318,1152,58,0,21,61,2,17,14,22,15,14,9,5,4,2,17,True,False,20,True,False,False,False,1152,58,0,21,61,2,17,14,22,15,14,9,5,4,2,17,20
2319,1474,69,0,25,59,7,22,12,19,9,20,11,19,7,2,20,True,False,4,True,False,False,False,1474,69,0,25,59,7,22,12,19,9,20,11,19,7,2,20,4
2320,1170,61,0,19,54,6,27,17,23,9,18,8,13,5,3,22,True,False,20,True,False,False,False,1170,61,0,19,54,6,27,17,23,9,18,8,13,5,3,22,20
2321,1478,72,0,28,64,8,27,8,8,10,22,19,20,9,4,19,True,False,20,True,False,False,False,1478,72,0,28,64,8,27,8,8,10,22,19,20,9,4,19,20
2322,1194,68,0,24,58,4,20,16,27,15,23,8,11,3,1,9,True,False,20,True,False,False,False,1194,68,0,24,58,4,20,16,27,15,23,8,11,3,1,9,20
2323,1346,72,0,25,75,5,22,17,23,17,24,4,13,6,2,21,True,False,7,True,False,False,False,1346,72,0,25,75,5,22,17,23,17,24,4,13,6,2,21,7
2324,1162,78,0,26,63,9,22,17,23,6,29,18,9,4,2,19,True,False,20,True,False,False,False,1162,78,0,26,63,9,22,17,23,6,29,18,9,4,2,19,20
2325,1271,63,0,23,67,8,24,9,12,13,25,12,13,8,3,23,True,False,20,True,False,False,False,1271,63,0,23,67,8,24,9,12,13,25,12,13,8,3,23,20
2326,1379,67,0,24,62,5,16,14,24,7,18,4,13,13,2,13,True,False,20,True,False,False,False,1379,67,0,24,62,5,16,14,24,7,18,4,13,13,2,13,20
2327,1299,69,0,23,56,7,21,16,25,8,15,8,10,8,1,18,True,False,20,True,False,False,False,1299,69,0,23,56,7,21,16,25,8,15,8,10,8,1,18,20
2328,1105,73,0,25,53,5,11,18,23,5,23,12,20,8,4,21,True,False,20,True,False,False,False,1105,73,0,25,53,5,11,18,23,5,23,12,20,8,4,21,20
2329,1117,90,0,28,58,11,28,23,32,7,19,15,7,1,4,17,True,False,20,True,False,False,False,1117,90,0,28,58,11,28,23,32,7,19,15,7,1,4,17,20
2330,1256,70,0,28,50,6,14,8,15,4,19,13,14,8,1,13,True,False,12,True,False,False,False,1256,70,0,28,50,6,14,8,15,4,19,13,14,8,1,13,12
2331,1468,85,0,28,56,8,18,21,24,8,14,15,11,5,4,22,True,False,20,True,False,False,False,1468,85,0,28,56,8,18,21,24,8,14,15,11,5,4,22,20
2332,1335,42,0,14,45,7,26,7,11,8,17,7,21,6,0,15,True,False,1,True,False,False,False,1335,42,0,14,45,7,26,7,11,8,17,7,21,6,0,15,1
2333,1247,66,0,23,61,8,28,12,17,9,18,8,8,10,7,19,True,False,20,False,True,False,False,1247,66,0,23,61,8,28,12,17,9,18,8,8,10,7,19,20
2334,1217,60,0,18,49,5,21,19,25,8,28,12,15,4,4,18,True,False,20,False,True,False,False,1217,60,0,18,49,5,21,19,25,8,28,12,15,4,4,18,20
2335,1402,65,0,24,57,7,16,10,14,9,22,10,14,3,3,15,True,False,12,True,False,False,False,1402,65,0,24,57,7,16,10,14,9,22,10,14,3,3,15,12
2337,1265,58,0,22,63,6,22,8,13,5,26,8,9,11,6,22,True,False,20,False,True,False,False,1265,58,0,22,63,6,22,8,13,5,26,8,9,11,6,22,20
2338,1199,75,0,25,62,4,18,21,27,12,21,9,9,6,4,15,True,False,20,False,True,False,False,1199,75,0,25,62,4,18,21,27,12,21,9,9,6,4,15,20
2339,1141,35,0,14,59,1,12,6,12,8,23,6,11,6,4,14,True,False,20,True,False,False,False,1141,35,0,14,59,1,12,6,12,8,23,6,11,6,4,14,20
2340,1166,67,0,25,55,12,32,5,6,4,27,18,15,5,1,16,True,False,2,True,False,False,False,1166,67,0,25,55,12,32,5,6,4,27,18,15,5,1,16,2
2341,1418,61,0,20,61,5,22,16,21,9,22,6,11,6,3,19,True,False,20,True,False,False,False,1418,61,0,20,61,5,22,16,21,9,22,6,11,6,3,19,20
2342,1373,66,0,23,57,5,19,15,19,13,18,8,18,6,5,18,True,False,20,True,False,False,False,1373,66,0,23,57,5,19,15,19,13,18,8,18,6,5,18,20
2343,1122,70,0,27,75,11,36,5,10,17,20,18,9,12,7,20,True,False,20,True,False,False,False,1122,70,0,27,75,11,36,5,10,17,20,18,9,12,7,20,20
2344,1232,75,0,25,57,14,35,11,17,7,19,15,12,9,0,22,True,False,9,True,False,False,False,1232,75,0,25,57,14,35,11,17,7,19,15,12,9,0,22,9
2345,1146,59,0,19,53,9,28,12,16,5,11,11,20,8,4,17,True,False,20,True,False,False,False,1146,59,0,19,53,9,28,12,16,5,11,11,20,8,4,17,20
2346,1226,68,0,26,56,7,18,9,13,7,16,11,9,9,7,10,True,False,20,False,True,False,False,1226,68,0,26,56,7,18,9,13,7,16,11,9,9,7,10,20
2347,1292,54,0,20,52,5,24,9,17,8,24,10,17,4,2,14,True,False,20,True,False,False,False,1292,54,0,20,52,5,24,9,17,8,24,10,17,4,2,14,20
2348,1319,77,0,27,57,11,28,12,15,5,15,13,10,5,0,20,True,False,20,True,False,False,False,1319,77,0,27,57,11,28,12,15,5,15,13,10,5,0,20,20
2349,1456,65,0,23,58,6,24,13,16,10,21,11,14,3,1,23,True,False,20,True,False,False,False,1456,65,0,23,58,6,24,13,16,10,21,11,14,3,1,23,20
2350,1465,61,0,16,52,5,25,24,30,8,27,6,11,8,1,18,True,False,20,True,False,False,False,1465,61,0,16,52,5,25,24,30,8,27,6,11,8,1,18,20
2351,1438,54,0,21,55,2,11,10,18,9,16,10,11,8,1,14,True,False,20,True,False,False,False,1438,54,0,21,55,2,11,10,18,9,16,10,11,8,1,14,20
2353,1417,59,0,24,56,3,19,8,11,12,20,14,16,7,5,17,True,False,11,True,False,False,False,1417,59,0,24,56,3,19,8,11,12,20,14,16,7,5,17,11
2354,1425,70,0,27,53,10,26,6,8,8,9,14,18,10,2,26,True,False,20,True,False,False,False,1425,70,0,27,53,10,26,6,8,8,9,14,18,10,2,26,20
2355,1225,72,0,25,57,10,24,12,20,8,22,12,14,5,5,20,True,False,20,False,True,False,False,1225,72,0,25,57,10,24,12,20,8,22,12,14,5,5,20,20
2356,1174,82,0,34,61,7,19,7,8,4,24,19,8,4,1,17,True,False,20,False,True,False,False,1174,82,0,34,61,7,19,7,8,4,24,19,8,4,1,17,20
2357,1318,71,0,28,55,3,13,12,16,5,14,13,15,9,5,18,True,False,20,True,False,False,False,1318,71,0,28,55,3,13,12,16,5,14,13,15,9,5,18,20
2358,1248,38,0,14,56,1,20,9,13,7,30,6,15,10,4,12,True,False,20,True,False,False,False,1248,38,0,14,56,1,20,9,13,7,30,6,15,10,4,12,20
2359,1476,58,0,19,60,8,29,12,14,10,30,12,15,8,2,26,True,False,20,True,False,False,False,1476,58,0,19,60,8,29,12,14,10,30,12,15,8,2,26,20
2360,1227,50,0,19,55,5,17,7,13,5,18,9,10,6,8,16,True,False,20,True,False,False,False,1227,50,0,19,55,5,17,7,13,5,18,9,10,6,8,16,20
2361,1290,42,0,17,36,1,6,7,8,2,13,5,23,5,2,11,True,False,20,True,False,False,False,1290,42,0,17,36,1,6,7,8,2,13,5,23,5,2,11,20
2362,1431,61,0,18,53,4,20,21,26,5,22,6,9,7,1,13,True,False,20,False,True,False,False,1431,61,0,18,53,4,20,21,26,5,22,6,9,7,1,13,20
2363,1330,59,0,26,68,2,15,5,9,11,27,8,11,9,7,11,True,False,20,False,True,False,False,1330,59,0,26,68,2,15,5,9,11,27,8,11,9,7,11,20
2364,1197,62,0,25,63,7,13,5,10,10,18,12,9,6,4,18,True,False,6,True,False,False,False,1197,62,0,25,63,7,13,5,10,10,18,12,9,6,4,18,6
2366,1144,76,0,23,57,8,21,22,25,7,26,12,12,4,1,20,True,False,20,True,False,False,False,1144,76,0,23,57,8,21,22,25,7,26,12,12,4,1,20,20
2367,1220,79,0,32,66,12,28,3,7,6,18,12,7,6,4,23,True,False,20,True,False,False,False,1220,79,0,32,66,12,28,3,7,6,18,12,7,6,4,23,20
2368,1137,58,0,22,44,5,19,9,13,5,16,15,11,5,5,20,True,False,15,False,True,False,False,1137,58,0,22,44,5,19,9,13,5,16,15,11,5,5,20,15
2369,1338,73,0,26,62,10,25,11,24,13,25,12,14,5,3,19,True,False,20,True,False,False,False,1338,73,0,26,62,10,25,11,24,13,25,12,14,5,3,19,20
2370,1114,82,0,28,64,2,21,24,30,11,20,6,12,3,4,26,True,False,20,True,False,False,False,1114,82,0,28,64,2,21,24,30,11,20,6,12,3,4,26,20
2371,1341,54,0,18,56,5,15,13,19,8,21,12,13,8,3,25,True,False,9,True,False,False,False,1341,54,0,18,56,5,15,13,19,8,21,12,13,8,3,25,9
2372,1399,73,0,25,59,7,28,16,18,5,24,16,13,6,6,18,True,False,20,False,True,False,False,1399,73,0,25,59,7,28,16,18,5,24,16,13,6,6,18,20
2373,1157,65,0,25,54,3,10,12,25,9,21,10,10,4,1,18,True,False,20,False,True,False,False,1157,65,0,25,54,3,10,12,25,9,21,10,10,4,1,18,20
2374,1230,74,0,27,66,8,27,12,17,9,18,18,13,9,8,23,True,False,20,True,False,False,False,1230,74,0,27,66,8,27,12,17,9,18,18,13,9,8,23,20
2375,1142,46,0,16,49,2,13,12,22,5,13,5,11,7,2,13,True,False,20,True,False,False,False,1142,46,0,16,49,2,13,12,22,5,13,5,11,7,2,13,20
2376,1167,56,0,19,59,3,14,15,22,12,18,5,8,7,4,16,True,False,20,False,True,False,False,1167,56,0,19,59,3,14,15,22,12,18,5,8,7,4,16,20
2377,1364,77,0,26,55,3,14,22,31,6,26,9,7,3,3,15,True,False,20,True,False,False,False,1364,77,0,26,55,3,14,22,31,6,26,9,7,3,3,15,20
2378,1205,73,0,26,67,6,23,15,21,9,17,14,8,7,0,12,True,False,20,True,False,False,False,1205,73,0,26,67,6,23,15,21,9,17,14,8,7,0,12,20
2379,1171,53,0,20,53,5,22,8,8,3,30,8,12,2,1,12,True,False,20,True,False,False,False,1171,53,0,20,53,5,22,8,8,3,30,8,12,2,1,12,20
2380,1101,84,0,32,75,11,22,9,9,7,24,18,9,6,0,16,True,False,15,True,False,False,False,1101,84,0,32,75,11,22,9,9,7,24,18,9,6,0,16,15
2381,1264,56,0,21,62,10,37,4,4,9,22,16,7,7,4,13,True,False,16,False,True,False,False,1264,56,0,21,62,10,37,4,4,9,22,16,7,7,4,13,16
2382,1439,63,0,24,52,5,16,10,14,3,27,12,18,1,4,18,True,False,20,True,False,False,False,1439,63,0,24,52,5,16,10,14,3,27,12,18,1,4,18,20
2383,1286,64,0,24,59,8,22,8,14,6,19,17,9,8,2,26,True,False,20,True,False,False,False,1286,64,0,24,59,8,22,8,14,6,19,17,9,8,2,26,20
2384,1365,58,0,21,57,6,21,10,17,9,30,11,14,5,8,18,True,False,13,False,True,False,False,1365,58,0,21,57,6,21,10,17,9,30,11,14,5,8,18,13
2385,1198,92,1,33,74,12,35,14,32,8,23,16,8,15,1,32,True,False,20,True,False,False,False,1198,92,1,33,74,12,35,14,32,8,23,16,8,15,1,32,20
2386,1143,69,0,23,60,5,27,18,22,7,34,12,15,8,4,13,True,False,20,False,True,False,False,1143,69,0,23,60,5,27,18,22,7,34,12,15,8,4,13,20
2387,1237,77,0,30,62,6,20,11,16,12,21,13,10,3,0,17,True,False,20,False,True,False,False,1237,77,0,30,62,6,20,11,16,12,21,13,10,3,0,17,20
2388,1450,67,0,28,58,5,15,6,8,6,21,12,12,5,5,21,True,False,10,True,False,False,False,1450,67,0,28,58,5,15,6,8,6,21,12,12,5,5,21,10
2389,1306,70,0,25,59,11,34,9,15,6,28,14,18,5,1,11,True,False,2,True,False,False,False,1306,70,0,25,59,11,34,9,15,6,28,14,18,5,1,11,2
2390,1178,56,0,20,55,3,17,13,23,11,27,5,21,5,3,17,True,False,20,True,False,False,False,1178,56,0,20,55,3,17,13,23,11,27,5,21,5,3,17,20
2391,1136,78,0,29,69,12,30,8,17,8,24,16,11,6,0,19,True,False,20,True,False,False,False,1136,78,0,29,69,12,30,8,17,8,24,16,11,6,0,19,20
2392,1126,62,0,27,64,4,16,4,10,8,20,11,15,8,1,19,True,False,8,True,False,False,False,1126,62,0,27,64,4,16,4,10,8,20,11,15,8,1,19,8
2393,1369,64,0,21,53,4,13,18,22,4,16,8,13,5,2,22,True,False,14,False,True,False,False,1369,64,0,21,53,4,13,18,22,4,16,8,13,5,2,22,14
2394,1377,51,0,20,61,6,27,5,10,12,28,11,13,2,1,15,True,False,20,False,True,False,False,1377,51,0,20,61,6,27,5,10,12,28,11,13,2,1,15,20
2395,1288,53,0,20,66,1,17,12,18,17,25,9,16,6,4,21,True,False,20,True,False,False,False,1288,53,0,20,66,1,17,12,18,17,25,9,16,6,4,21,20
2396,1464,81,0,28,63,12,28,13,15,5,16,20,6,8,3,17,True,False,14,False,True,False,False,1464,81,0,28,63,12,28,13,15,5,16,20,6,8,3,17,14
2397,1284,56,0,21,58,9,25,5,8,11,19,15,11,10,2,12,True,False,20,True,False,False,False,1284,56,0,21,58,9,25,5,8,11,19,15,11,10,2,12,20
2398,1354,70,0,25,71,6,19,14,18,14,17,9,13,18,3,16,True,False,20,True,False,False,False,1354,70,0,25,71,6,19,14,18,14,17,9,13,18,3,16,20
2399,1176,86,1,30,71,7,20,19,30,10,30,15,10,3,5,20,True,False,20,False,True,False,False,1176,86,1,30,71,7,20,19,30,10,30,15,10,3,5,20,20
2400,1315,61,0,18,58,8,37,17,26,12,22,10,11,5,2,23,True,False,15,True,False,False,False,1315,61,0,18,58,8,37,17,26,12,22,10,11,5,2,23,15
2401,1112,82,0,32,73,7,26,11,15,11,21,12,8,8,1,14,True,False,20,True,False,False,False,1112,82,0,32,73,7,26,11,15,11,21,12,8,8,1,14,20
2402,1449,90,0,31,78,8,23,20,25,10,28,15,5,6,3,19,True,False,20,True,False,False,False,1449,90,0,31,78,8,23,20,25,10,28,15,5,6,3,19,20
2403,1188,70,0,25,53,8,21,12,15,5,13,15,10,6,2,18,True,False,20,False,True,False,False,1188,70,0,25,53,8,21,12,15,5,13,15,10,6,2,18,20
2404,1352,61,0,21,51,6,23,13,21,9,17,8,11,4,3,14,True,False,20,True,False,False,False,1352,61,0,21,51,6,23,13,21,9,17,8,11,4,3,14,20
2405,1460,83,0,30,54,7,13,16,21,7,21,20,12,6,3,18,True,False,20,True,False,False,False,1460,83,0,30,54,7,13,16,21,7,21,20,12,6,3,18,20
2406,1282,56,0,19,56,6,27,12,15,17,24,15,16,2,4,19,True,False,20,True,False,False,False,1282,56,0,19,56,6,27,12,15,17,24,15,16,2,4,19,20
2407,1473,62,0,18,50,6,19,20,26,2,19,9,9,7,2,17,True,False,20,False,True,False,False,1473,62,0,18,50,6,19,20,26,2,19,9,9,7,2,17,20
2408,1214,65,0,21,59,7,29,16,19,14,18,11,16,4,3,20,True,False,20,True,False,False,False,1214,65,0,21,59,7,29,16,19,14,18,11,16,4,3,20,20
2409,1477,42,0,19,59,2,22,2,6,8,18,12,15,9,4,21,True,False,9,True,False,False,False,1477,42,0,19,59,2,22,2,6,8,18,12,15,9,4,21,9
2410,1426,62,0,23,61,12,27,4,10,10,17,12,14,5,5,17,True,False,7,True,False,False,False,1426,62,0,23,61,12,27,4,10,10,17,12,14,5,5,17,7
2411,1466,57,0,22,58,4,19,9,11,10,15,6,9,5,6,14,True,False,6,True,False,False,False,1466,57,0,22,58,4,19,9,11,10,15,6,9,5,6,14,6
2412,1296,51,0,17,53,4,22,13,16,6,17,5,13,3,1,15,True,False,14,False,True,False,False,1296,51,0,17,53,4,22,13,16,6,17,5,13,3,1,15,14
2413,1335,68,0,25,61,10,28,8,14,12,20,11,11,4,2,12,True,False,4,True,False,False,False,1335,68,0,25,61,10,28,8,14,12,20,11,11,4,2,12,4
2414,1165,79,0,30,61,8,24,11,17,9,20,15,11,6,0,18,True,False,3,True,False,False,False,1165,79,0,30,61,8,24,11,17,9,20,15,11,6,0,18,3
2415,1185,90,1,38,76,5,17,9,14,8,33,10,7,5,2,29,True,False,20,True,False,False,False,1185,90,1,38,76,5,17,9,14,8,33,10,7,5,2,29,20
2416,1141,64,0,24,65,3,23,13,18,13,15,10,8,9,4,18,True,False,20,False,True,False,False,1141,64,0,24,65,3,23,13,18,13,15,10,8,9,4,18,20
2417,1307,68,0,28,60,8,17,4,11,5,21,18,10,10,2,20,True,False,10,True,False,False,False,1307,68,0,28,60,8,17,4,11,5,21,18,10,10,2,20,10
2418,1177,56,0,20,56,2,13,14,19,5,17,8,8,3,1,14,True,False,1,True,False,False,False,1177,56,0,20,56,2,13,14,19,5,17,8,8,3,1,14,1
2419,1207,60,0,23,60,7,19,7,8,7,14,8,6,7,1,10,True,False,3,False,True,False,False,1207,60,0,23,60,7,19,7,8,7,14,8,6,7,1,10,3
2420,1229,71,0,26,54,9,21,10,15,5,19,9,12,6,0,19,True,False,10,True,False,False,False,1229,71,0,26,54,9,21,10,15,5,19,9,12,6,0,19,10
2421,1393,66,0,24,55,4,16,14,17,5,25,14,17,7,3,18,True,False,4,True,False,False,False,1393,66,0,24,55,4,16,14,17,5,25,14,17,7,3,18,4
2422,1187,64,0,24,55,6,15,10,16,11,18,6,10,6,2,13,True,False,8,True,False,False,False,1187,64,0,24,55,6,15,10,16,11,18,6,10,6,2,13,8
2423,1107,71,0,28,58,4,21,11,17,7,23,8,16,10,4,22,True,False,20,True,False,False,False,1107,71,0,28,58,4,21,11,17,7,23,8,16,10,4,22,20
2424,1321,66,0,25,61,8,16,8,8,8,15,8,10,3,0,20,True,False,3,True,False,False,False,1321,66,0,25,61,8,16,8,8,8,15,8,10,3,0,20,3
2425,1152,55,0,18,49,7,16,12,16,4,15,5,6,6,3,20,True,False,20,True,False,False,False,1152,55,0,18,49,7,16,12,16,4,15,5,6,6,3,20,20
2426,1123,69,0,24,60,6,18,15,16,7,18,6,11,6,1,20,True,False,20,True,False,False,False,1123,69,0,24,60,6,18,15,16,7,18,6,11,6,1,20,20
2427,1227,73,0,26,56,12,32,9,12,2,19,13,9,2,5,18,True,False,20,True,False,False,False,1227,73,0,26,56,12,32,9,12,2,19,13,9,2,5,18,20
2428,1338,57,0,21,68,5,29,10,15,11,23,6,7,5,8,19,True,False,1,False,True,False,False,1338,57,0,21,68,5,29,10,15,11,23,6,7,5,8,19,1
2429,1268,53,0,21,63,5,22,6,11,13,17,5,8,6,3,12,True,False,1,False,True,False,False,1268,53,0,21,63,5,22,6,11,13,17,5,8,6,3,12,1
2430,1125,63,0,22,60,6,28,13,18,7,25,15,10,8,2,14,True,False,20,True,False,False,False,1125,63,0,22,60,6,28,13,18,7,25,15,10,8,2,14,20
2431,1150,54,0,18,53,6,20,12,19,8,22,12,11,5,3,13,True,False,20,True,False,False,False,1150,54,0,18,53,6,20,12,19,8,22,12,11,5,3,13,20
2432,1139,70,0,26,65,9,29,9,12,10,15,14,10,5,4,14,True,False,20,True,False,False,False,1139,70,0,26,65,9,29,9,12,10,15,14,10,5,4,14,20
2433,1313,50,0,16,47,2,9,16,20,5,23,1,21,9,0,21,True,False,2,True,False,False,False,1313,50,0,16,47,2,9,16,20,5,23,1,21,9,0,21,2
2434,1325,77,0,28,62,8,25,13,21,14,19,12,13,3,3,25,True,False,20,False,True,False,False,1325,77,0,28,62,8,25,13,21,14,19,12,13,3,3,25,20
2435,1427,76,0,27,68,9,22,13,19,12,21,12,10,9,6,16,True,False,12,False,True,False,False,1427,76,0,27,68,9,22,13,19,12,21,12,10,9,6,16,12
2436,1102,60,0,21,48,2,14,16,24,9,16,10,15,7,2,23,True,False,8,False,True,False,False,1102,60,0,21,48,2,14,16,24,9,16,10,15,7,2,23,8
2437,1135,70,0,24,51,9,15,13,19,8,25,11,11,0,7,14,True,False,13,False,True,False,False,1135,70,0,24,51,9,15,13,19,8,25,11,11,0,7,14,13
2438,1275,74,0,23,56,7,19,21,35,4,20,17,8,6,1,24,True,False,20,False,True,False,False,1275,74,0,23,56,7,19,21,35,4,20,17,8,6,1,24,20
2439,1130,78,0,27,65,9,24,15,22,12,19,12,7,4,3,16,True,False,20,False,True,False,False,1130,78,0,27,65,9,24,15,22,12,19,12,7,4,3,16,20
2440,1234,72,0,27,62,7,17,11,16,6,23,13,14,5,3,22,True,False,5,True,False,False,False,1234,72,0,27,62,7,17,11,16,6,23,13,14,5,3,22,5
2441,1363,73,0,26,59,12,31,9,12,8,27,9,11,2,7,17,True,False,20,True,False,False,False,1363,73,0,26,59,12,31,9,12,8,27,9,11,2,7,17,20
2442,1250,66,0,26,61,8,24,6,12,4,19,12,7,11,0,14,True,False,20,True,False,False,False,1250,66,0,26,61,8,24,6,12,4,19,12,7,11,0,14,20
2443,1434,61,0,20,49,8,19,13,17,5,19,7,20,7,1,20,True,False,20,False,True,False,False,1434,61,0,20,49,8,19,13,17,5,19,7,20,7,1,20,20
2444,1221,58,0,22,53,5,17,9,18,8,24,9,15,4,5,16,True,False,20,True,False,False,False,1221,58,0,22,53,5,17,9,18,8,24,9,15,4,5,16,20
2445,1259,55,0,23,54,6,20,3,10,5,24,14,12,4,1,11,True,False,14,True,False,False,False,1259,55,0,23,54,6,20,3,10,5,24,14,12,4,1,11,14
2446,1282,64,0,21,59,5,26,17,23,14,20,7,10,5,2,18,True,False,20,True,False,False,False,1282,64,0,21,59,5,26,17,23,14,20,7,10,5,2,18,20
2447,1172,59,0,21,54,10,30,7,11,7,22,15,14,4,2,19,True,False,7,False,True,False,False,1172,59,0,21,54,10,30,7,11,7,22,15,14,4,2,19,7
